Date,Detail Path,Action Number,Clock,Period,Team ID,Team Tricode,Person Id,Player Name,Player Init,xLegacy,yLegacy,Shot Distance,Shot Result,Field Goal,Score Home,Score Away,Points Total,Location,Description,Action Type,Sub-Type,Video Available,Action Id
2022-11-21,mia-vs-min-0022200252,112.0,PT03M44.00S,1.0,1610612748.0,MIA,200768.0,Lowry,K. Lowry,0.0,0.0,0.0,,0.0,,,0.0,v,Lowry REBOUND (Off:0 Def:2),Rebound,Unknown,1.0,81.0
2022-12-07,was-vs-chi-0022200367,589.0,PT07M02.00S,4.0,1610612741.0,CHI,1630245.0,Dosunmu,A. Dosunmu,0.0,0.0,0.0,,0.0,,,0.0,h,SUB: LaVine FOR Dosunmu,Substitution,,0.0,432.0
2022-10-29,mia-vs-sac-0022200081,83.0,PT05M55.00S,1.0,1610612748.0,MIA,1629639.0,Herro,T. Herro,0.0,0.0,0.0,,0.0,14.0,9.0,23.0,v,Herro Free Throw 2 of 2 (1 PTS),Free Throw,Free Throw 2 of 2,1.0,59.0
2023-01-25,sas-vs-lal-0022200729,270.0,PT05M54.00S,2.0,1610612747.0,LAL,2544.0,James,L. James,0.0,0.0,0.0,,0.0,,,0.0,h,SUB: Westbrook FOR James,Substitution,,0.0,202.0
2022-10-22,lac-vs-sac-0022200036,469.0,PT01M23.00S,3.0,1610612746.0,LAC,201587.0,Batum,N. Batum,0.0,0.0,0.0,,0.0,,,0.0,v,Batum S.FOUL (P4.PN) (G.Petraitis),Foul,Shooting,1.0,339.0
2022-10-14,hou-vs-ind-0012200062,79.0,PT05M29.00S,1.0,1610612754.0,IND,1630537.0,Duarte,C. Duarte,-227.0,12.0,0.0,Made,1.0,21.0,20.0,41.0,h,Duarte 3PT Jump Shot (5 PTS) (McConnell 1 AST),Made Shot,Jump Shot,0.0,62.0
2022-11-25,lal-vs-sas-0022200282,183.0,PT10M27.00S,2.0,1610612747.0,LAL,2544.0,James,L. James,225.0,-4.0,0.0,Missed,1.0,,,0.0,v,MISS James 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1.0,133.0
2023-01-25,mem-vs-gsw-0022200726,287.0,PT04M15.00S,2.0,1610612763.0,MEM,1630583.0,Aldama,S. Aldama,-1.0,63.0,6.0,Made,1.0,39.0,39.0,78.0,v,Aldama 6' Driving Floating Jump Shot (7 PTS) (Morant 3 AST),Made Shot,Driving Floating Jump Shot,1.0,209.0
2022-12-22,sas-vs-nop-0022200477,85.0,PT06M05.00S,1.0,1610612759.0,SAS,1626196.0,Richardson,J. Richardson,-194.0,172.0,26.0,Made,1.0,12.0,7.0,19.0,v,Richardson 26' 3PT Jump Shot (3 PTS) (Sochan 1 AST),Made Shot,Jump Shot,1.0,66.0
2022-12-16,den-vs-lal-0022200437,203.0,PT10M32.00S,2.0,1610612747.0,LAL,201566.0,Westbrook,R. Westbrook,0.0,0.0,0.0,,0.0,36.0,34.0,70.0,h,Westbrook Free Throw 1 of 2 (6 PTS),Free Throw,Free Throw 1 of 2,1.0,151.0
2023-02-06,lac-vs-bkn-0022200810,93.0,PT03M49.00S,1.0,1610612751.0,BKN,1630560.0,Thomas,C. Thomas,0.0,0.0,0.0,,0.0,24.0,17.0,41.0,h,Thomas Free Throw 1 of 1 (10 PTS),Free Throw,Free Throw 1 of 1,1.0,67.0
2022-10-28,lal-vs-min-0022200076,756.0,PT00M07.00S,4.0,1610612747.0,LAL,2544.0,James,L. James,0.0,0.0,0.0,,0.0,,,0.0,v,SUB: Gabriel FOR James,Substitution,,0.0,555.0
2023-01-06,lac-vs-min-0022200587,556.0,PT08M49.00S,4.0,1610612750.0,MIN,203497.0,Gobert,R. Gobert,0.0,0.0,0.0,,0.0,,,0.0,h,Gobert REBOUND (Off:5 Def:10),Rebound,Unknown,1.0,400.0
2022-11-27,cle-vs-det-0022200295,52.0,PT08M01.00S,1.0,1610612739.0,CLE,1628378.0,Mitchell,D. Mitchell,104.0,248.0,27.0,Missed,1.0,,,0.0,v,MISS Mitchell 27' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1.0,37.0
2022-12-27,lal-vs-orl-0022200505,548.0,PT07M21.00S,4.0,0.0,,1610612753.0,,,0.0,0.0,0.0,,0.0,,,0.0,h,MAGIC Timeout: Regular (Full 4 Short 0),Timeout,Regular,0.0,404.0
2023-01-06,det-vs-sas-0022200585,111.0,PT02M52.00S,1.0,1610612759.0,SAS,1629640.0,Johnson,K. Johnson,0.0,0.0,0.0,,0.0,,,0.0,h,SUB: Roby FOR K. Johnson,Substitution,,0.0,84.0
2023-01-22,lal-vs-por-0022200705,578.0,PT06M27.00S,4.0,1610612757.0,POR,1628404.0,Hart,J. Hart,0.0,0.0,0.0,,0.0,,,0.0,h,Hart REBOUND (Off:2 Def:6),Rebound,Unknown,1.0,416.0
2023-01-13,hou-vs-sac-0022200640,335.0,PT01M29.00S,2.0,1610612745.0,HOU,1631095.0,Smith Jr.,J. Smith Jr.,0.0,0.0,0.0,,0.0,,,0.0,v,Smith Jr. REBOUND (Off:1 Def:2),Rebound,Unknown,1.0,248.0
2023-03-02,tor-vs-was-0022200942,166.0,PT10M07.00S,2.0,1610612761.0,TOR,1627832.0,VanVleet,F. VanVleet,0.0,0.0,0.0,,0.0,,,0.0,v,VanVleet S.FOUL (P1.T1) (M.Kogut),Foul,Shooting,1.0,127.0
2023-01-21,cha-vs-atl-0022200694,594.0,PT01M56.00S,4.0,1610612737.0,ATL,1629027.0,Young,T. Young,-124.0,218.0,25.0,Missed,1.0,,,0.0,h,MISS Young 25' 3PT Step Back Jump Shot,Missed Shot,Step Back Jump shot,1.0,431.0
2023-01-16,uta-vs-min-0022200662,45.0,PT07M18.00S,1.0,1610612750.0,MIN,203937.0,Anderson,K. Anderson,0.0,0.0,0.0,,0.0,,,0.0,h,Anderson REBOUND (Off:1 Def:2),Rebound,Unknown,1.0,35.0
2022-12-04,phx-vs-sas-0022200345,579.0,PT06M06.00S,4.0,0.0,,1610612756.0,,,0.0,0.0,0.0,,0.0,,,0.0,v,Suns Timeout: Regular (Reg.5 Short 0),Timeout,Regular,0.0,416.0
2022-11-23,nop-vs-sas-0022200269,633.0,PT05M21.00S,4.0,1610612740.0,NOP,1628984.0,Graham,D. Graham,0.0,0.0,0.0,,0.0,,,0.0,v,SUB: Hernangomez FOR Graham,Substitution,,0.0,451.0
2023-01-14,bos-vs-cha-0022200642,180.0,PT08M56.00S,2.0,1610612738.0,BOS,1629057.0,Williams III,R. Williams III,0.0,0.0,0.0,,0.0,,,0.0,v,SUB: Kornet FOR Williams III,Substitution,,0.0,126.0
2022-12-12,cle-vs-sas-0022200406,11.0,PT11M05.00S,1.0,1610612759.0,SAS,1630200.0,Jones,T. Jones,0.0,0.0,0.0,,0.0,,,0.0,h,Jones STEAL (1 STL),,,1.0,6.0
2023-01-11,phx-vs-den-0022200624,418.0,PT04M20.00S,3.0,1610612756.0,PHX,1627814.0,Lee,D. Lee,-9.0,73.0,7.0,Made,1.0,91.0,64.0,155.0,v,D. Lee 7' Floating Jump Shot (9 PTS) (Landale 2 AST),Made Shot,Floating Jump shot,1.0,298.0
2022-10-11,mem-vs-orl-0012200048,9.0,PT11M22.00S,1.0,1610612763.0,MEM,1629630.0,Morant,J. Morant,6.0,8.0,1.0,Missed,1.0,,,0.0,v,MISS Morant 1' Driving Finger Roll Layup,Missed Shot,Driving Finger Roll Layup Shot,1.0,4.0
2022-12-16,den-vs-lal-0022200437,516.0,PT00M30.10S,3.0,1610612743.0,DEN,203999.0,Jokic,N. Jokic,82.0,271.0,28.0,Missed,1.0,,,0.0,v,MISS Jokic 28' 3PT Jump Shot,Missed Shot,Jump Shot,1.0,377.0
2023-01-20,nyk-vs-atl-0022200684,158.0,PT11M27.00S,2.0,1610612737.0,ATL,1630552.0,Johnson,J. Johnson,0.0,0.0,0.0,,0.0,,,0.0,h,Johnson REBOUND (Off:1 Def:0),Rebound,Unknown,1.0,115.0
2023-01-05,uta-vs-hou-0022200578,564.0,PT08M38.00S,4.0,1610612762.0,UTA,203482.0,Olynyk,K. Olynyk,-20.0,8.0,2.0,Missed,1.0,,,0.0,v,MISS Olynyk 2' Driving Reverse Layup,Missed Shot,Driving Reverse Layup Shot,1.0,412.0
2022-10-21,tor-vs-bkn-0022200021,421.0,PT05M39.00S,3.0,0.0,,1610612761.0,,,0.0,0.0,0.0,,0.0,,,0.0,v,Raptors Turnover: Shot Clock (T#10),Turnover,Shot Clock Turnover,1.0,305.0
2022-10-19,orl-vs-det-0022200003,188.0,PT09M59.00S,2.0,1610612765.0,DET,202709.0,Joseph,C. Joseph,-88.0,258.0,27.0,Made,1.0,25.0,34.0,59.0,h,Joseph 27' 3PT Pullup Jump Shot (8 PTS) (Diallo 1 AST),Made Shot,Pullup Jump shot,1.0,141.0
2022-12-03,mil-vs-cha-0022200339,188.0,PT10M48.00S,2.0,0.0,,1610612749.0,,,0.0,0.0,0.0,,0.0,,,0.0,v,Bucks Turnover: Shot Clock (T#8),Turnover,Shot Clock Turnover,0.0,135.0
2023-01-11,hou-vs-sac-0022200625,476.0,PT03M10.00S,3.0,0.0,,1610612745.0,,,0.0,0.0,0.0,,0.0,,,0.0,v,Rockets Rebound,Rebound,Unknown,1.0,347.0
2022-11-27,mem-vs-nyk-0022200296,444.0,PT04M17.00S,3.0,1610612763.0,MEM,203500.0,Adams,S. Adams,0.0,0.0,0.0,,0.0,,,0.0,v,Adams REBOUND (Off:5 Def:2),Rebound,Unknown,1.0,328.0
2023-01-17,bkn-vs-sas-0022200666,82.0,PT05M44.00S,1.0,1610612751.0,BKN,1629651.0,Claxton,N. Claxton,0.0,0.0,0.0,,0.0,,,0.0,v,Claxton REBOUND (Off:1 Def:4),Rebound,Unknown,1.0,66.0
2022-11-04,uta-vs-lal-0022200131,649.0,PT01M25.00S,4.0,1610612762.0,UTA,203903.0,Clarkson,J. Clarkson,4.0,-1.0,0.0,Made,1.0,116.0,128.0,244.0,v,Clarkson Driving Dunk (20 PTS),Made Shot,Driving Dunk Shot,1.0,461.0
2022-11-27,por-vs-bkn-0022200290,557.0,PT03M26.00S,4.0,0.0,,1610612757.0,,,0.0,0.0,0.0,,0.0,,,0.0,v,Trail Blazers Timeout: Regular (Reg.6 Short 0),Timeout,Regular,0.0,393.0
2022-12-10,bkn-vs-ind-0022200388,450.0,PT03M57.00S,3.0,1610612754.0,IND,1630188.0,Smith,J. Smith,0.0,0.0,0.0,,0.0,,,0.0,h,SUB: Jackson FOR Smith,Substitution,,0.0,339.0
2022-10-06,mia-vs-bkn-0012200024,576.0,PT09M02.00S,4.0,1610612751.0,BKN,1630549.0,Sharpe,D. Sharpe,0.0,0.0,0.0,,0.0,,,0.0,h,Sharpe REBOUND (Off:0 Def:2),Rebound,Unknown,1.0,410.0
2023-01-25,uta-vs-por-0022200727,174.0,PT09M13.00S,2.0,1610612762.0,UTA,1629659.0,Horton-Tucker,T. Horton-Tucker,0.0,0.0,0.0,,0.0,,,0.0,v,Horton-Tucker S.FOUL (P1.T1) (R.Hussey),Foul,Shooting,1.0,132.0
2023-01-24,den-vs-nop-0022200716,484.0,PT10M14.00S,4.0,1610612743.0,DEN,201145.0,Green,J. Green,-59.0,113.0,13.0,Missed,1.0,,,0.0,v,MISS Green 13' Turnaround Fadeaway Shot,Missed Shot,Turnaround Fadeaway shot,1.0,356.0
2022-11-10,phi-vs-atl-0022200173,210.0,PT08M14.00S,2.0,1610612737.0,ATL,1628988.0,Holiday,A. Holiday,1.0,138.0,14.0,Missed,1.0,,,0.0,h,MISS A. Holiday 14' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1.0,156.0
2023-02-23,sas-vs-dal-0022200891,420.0,PT04M43.00S,3.0,1610612759.0,SAS,1631103.0,Branham,M. Branham,32.0,25.0,4.0,Missed,1.0,,,0.0,v,MISS Branham 4' Running Layup,Missed Shot,Running Layup Shot,1.0,302.0
2023-01-09,nop-vs-was-0022200605,268.0,PT04M34.00S,2.0,1610612740.0,NOP,203468.0,McCollum,C. McCollum,-184.0,185.0,26.0,Made,1.0,52.0,57.0,109.0,v,McCollum 26' 3PT Step Back Jump Shot (19 PTS),Made Shot,Step Back Jump shot,1.0,192.0
2023-03-08,cle-vs-mia-0022200987,434.0,PT03M01.00S,3.0,1610612739.0,CLE,1628378.0,Mitchell,D. Mitchell,0.0,0.0,0.0,,0.0,,,0.0,v,SUB: Garland FOR Mitchell,Substitution,,0.0,312.0
2023-03-06,phi-vs-ind-0022200972,363.0,PT11M26.00S,3.0,1610612755.0,PHI,1629667.0,McDaniels,J. McDaniels,0.0,0.0,0.0,,0.0,,,0.0,v,McDaniels Lost Ball Turnover (P2.T11),Turnover,Lost Ball,1.0,248.0
2022-11-15,nyk-vs-uta-0022200208,213.0,PT08M14.00S,2.0,1610612762.0,UTA,1629659.0,Horton-Tucker,T. Horton-Tucker,0.0,0.0,0.0,,0.0,,,0.0,h,Horton-Tucker REBOUND (Off:0 Def:1),Rebound,Unknown,1.0,160.0
2022-12-30,min-vs-mil-0022200533,580.0,PT11M28.00S,4.0,1610612749.0,MIL,204060.0,Ingles,J. Ingles,-130.0,247.0,28.0,Made,1.0,92.0,85.0,177.0,h,Ingles 28' 3PT Pullup Jump Shot (14 PTS),Made Shot,Pullup Jump shot,1.0,430.0
2022-12-19,orl-vs-atl-0022200454,180.0,PT09M11.00S,2.0,1610612753.0,ORL,203082.0,Ross,T. Ross,234.0,67.0,24.0,Missed,1.0,,,0.0,v,MISS Ross 24' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1.0,129.0
2022-10-28,cle-vs-bos-0022200072,185.0,PT00M27.20S,1.0,1610612738.0,BOS,203943.0,Vonleh,N. Vonleh,0.0,0.0,0.0,,0.0,,,0.0,h,Vonleh REBOUND (Off:1 Def:0),Rebound,Unknown,1.0,130.0
2022-11-17,sas-vs-sac-0022200222,92.0,PT04M27.00S,1.0,1610612758.0,SAC,203084.0,Barnes,H. Barnes,0.0,0.0,0.0,,0.0,,,0.0,h,Barnes STEAL (1 STL),,,1.0,72.0
2022-12-21,chi-vs-atl-0022200468,37.0,PT08M56.00S,1.0,1610612741.0,CHI,1630172.0,Williams,P. Williams,235.0,5.0,24.0,Made,1.0,4.0,9.0,13.0,v,Williams 24' 3PT Jump Shot (3 PTS) (LaVine 2 AST),Made Shot,Jump Shot,1.0,28.0
2022-11-19,uta-vs-por-0022200238,407.0,PT05M44.00S,3.0,1610612757.0,POR,1631101.0,Sharpe,S. Sharpe,6.0,104.0,10.0,Missed,1.0,,,0.0,h,MISS Sharpe 10' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1.0,299.0
2022-10-14,bkn-vs-min-0012200066,644.0,PT05M20.00S,4.0,1610612751.0,BKN,1630549.0,Sharpe,D. Sharpe,0.0,0.0,0.0,,0.0,88.0,104.0,192.0,v,Sharpe Free Throw 1 of 2 (10 PTS),Free Throw,Free Throw 1 of 2,1.0,466.0
2023-02-06,sac-vs-hou-0022200812,332.0,PT01M04.00S,2.0,1610612745.0,HOU,1630224.0,Green,J. Green,50.0,243.0,25.0,Made,1.0,46.0,58.0,104.0,h,Green 25' 3PT Jump Shot (10 PTS) (Martin Jr. 1 AST),Made Shot,Jump Shot,1.0,242.0
2022-11-11,phx-vs-orl-0022200177,129.0,PT01M30.00S,1.0,1610612756.0,PHX,1629111.0,Landale,J. Landale,-31.0,14.0,3.0,Made,1.0,28.0,21.0,49.0,v,Landale 3' Hook Shot (2 PTS) (Booker 3 AST),Made Shot,Hook Shot,1.0,98.0
2022-10-28,nop-vs-phx-0022200079,8.0,PT11M38.00S,1.0,1610612740.0,NOP,1630530.0,Murphy III,T. Murphy III,-157.0,233.0,28.0,Missed,1.0,,,0.0,v,MISS Murphy III 28' 3PT Jump Shot,Missed Shot,Jump Shot,1.0,4.0
2022-10-23,phx-vs-lac-0022200043,339.0,PT11M39.00S,3.0,1610612756.0,PHX,1629028.0,Ayton,D. Ayton,0.0,0.0,0.0,,0.0,,,0.0,v,Ayton BLOCK (1 BLK),,,1.0,246.0
2022-11-16,ind-vs-cha-0022200211,572.0,PT08M14.00S,4.0,1610612766.0,CHA,1630177.0,Maledon,T. Maledon,0.0,0.0,0.0,,0.0,,,0.0,h,Maledon STEAL (2 STL),,,1.0,414.0
2023-02-26,bkn-vs-atl-0022200911,530.0,PT09M48.00S,4.0,1610612737.0,ATL,1630168.0,Okongwu,O. Okongwu,0.0,0.0,0.0,,0.0,,,0.0,h,Okongwu S.FOUL (P3.T4) (T.Ford),Foul,Shooting,1.0,394.0
2023-02-28,den-vs-hou-0022200926,476.0,PT01M45.00S,3.0,1610612745.0,HOU,1630231.0,Martin Jr.,K. Martin Jr.,12.0,3.0,1.0,Made,1.0,79.0,99.0,178.0,h,Martin Jr. 1' Running Layup (15 PTS) (Washington Jr. 2 AST),Made Shot,Running Layup Shot,1.0,337.0
2023-02-26,tor-vs-cle-0022200914,4.0,PT12M00.00S,1.0,1610612739.0,CLE,1628386.0,Allen,J. Allen,0.0,0.0,0.0,,0.0,,,0.0,h,Jump Ball Allen vs. Poeltl: Tip to Mobley,Jump Ball,,1.0,2.0
2023-02-10,uta-vs-tor-0022200839,672.0,PT02M22.00S,4.0,1610612761.0,TOR,1630567.0,Barnes,S. Barnes,0.0,0.0,0.0,,0.0,113.0,112.0,225.0,h,Barnes Free Throw 1 of 2 (9 PTS),Free Throw,Free Throw 1 of 2,1.0,490.0
2022-09-30,gsw-vs-was-0012200001,536.0,PT01M15.00S,3.0,1610612744.0,GSW,1631311.0,Quinones,L. Quinones,-12.0,15.0,2.0,Made,1.0,60.0,65.0,125.0,v,Quinones 2' Running Dunk (2 PTS),Made Shot,Running Dunk Shot,0.0,391.0
2022-12-27,nyk-vs-dal-0022200512,263.0,PT02M00.00S,2.0,1610612742.0,DAL,203501.0,Hardaway Jr.,T. Hardaway Jr.,232.0,37.0,0.0,Made,1.0,53.0,56.0,109.0,h,Hardaway Jr. 3PT Jump Shot (8 PTS) (Doncic 4 AST),Made Shot,Jump Shot,1.0,188.0
2022-12-21,lal-vs-sac-0022200475,269.0,PT06M03.00S,2.0,1610612758.0,SAC,203084.0,Barnes,H. Barnes,-234.0,18.0,0.0,Made,1.0,46.0,44.0,90.0,h,Barnes 3PT Jump Shot (8 PTS) (Sabonis 3 AST),Made Shot,Jump Shot,1.0,187.0
2022-10-07,ind-vs-nyk-0012200030,604.0,PT08M30.00S,4.0,1610612752.0,NYK,1630193.0,Quickley,I. Quickley,0.0,0.0,0.0,,0.0,,,0.0,h,Quickley P.FOUL (P4.T2) (S.Foster),Foul,Personal,1.0,449.0
2023-02-10,sas-vs-det-0022200835,314.0,PT01M41.00S,2.0,1610612759.0,SAS,203476.0,Dieng,G. Dieng,0.0,0.0,0.0,,0.0,,,0.0,v,Dieng OFF.Foul (P1) (S.Corbin),Foul,Offensive,1.0,231.0
2023-03-09,hou-vs-ind-0022200993,659.0,PT00M52.60S,4.0,1610612754.0,IND,1630188.0,Smith,J. Smith,0.0,0.0,0.0,,0.0,,,0.0,h,Smith Lost Ball Turnover (P1.T11),Turnover,Lost Ball,1.0,494.0
2022-11-30,hou-vs-den-0022200320,247.0,PT06M55.00S,2.0,1610612745.0,HOU,1629645.0,Porter Jr.,K. Porter Jr.,-53.0,143.0,15.0,Missed,1.0,,,0.0,v,MISS Porter Jr. 15' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1.0,179.0
2023-01-30,atl-vs-por-0022200763,120.0,PT01M12.00S,1.0,1610612757.0,POR,1627780.0,Payton II,G. Payton II,0.0,0.0,0.0,,0.0,,,0.0,h,Payton II REBOUND (Off:0 Def:1),Rebound,Unknown,1.0,89.0
2022-10-21,nop-vs-cha-0022200017,666.0,PT02M44.00S,4.0,0.0,,1610612766.0,,,0.0,0.0,0.0,,0.0,,,0.0,h,HORNETS Rebound,Rebound,Unknown,1.0,483.0
2023-01-14,mil-vs-mia-0022200641,361.0,PT06M10.00S,3.0,1610612749.0,MIL,1626171.0,Portis,B. Portis,0.0,0.0,0.0,,0.0,63.0,61.0,124.0,v,Portis Free Throw 1 of 2 (12 PTS),Free Throw,Free Throw 1 of 2,1.0,265.0
2022-11-07,sac-vs-gsw-0022200156,475.0,PT03M51.00S,3.0,1610612758.0,SAC,1627734.0,Sabonis,D. Sabonis,0.0,0.0,0.0,,0.0,,,0.0,v,Sabonis P.FOUL (P4.PN) (P.Fraher),Foul,Personal,1.0,346.0
2022-11-04,uta-vs-lal-0022200131,504.0,PT10M59.00S,4.0,1610612747.0,LAL,1628972.0,Brown Jr.,T. Brown Jr.,225.0,67.0,0.0,Missed,1.0,,,0.0,h,MISS Brown Jr. 3PT Jump Shot,Missed Shot,Jump Shot,1.0,355.0
2023-02-10,cle-vs-nop-0022200842,512.0,PT09M37.00S,4.0,1610612739.0,CLE,1630596.0,Mobley,E. Mobley,-89.0,99.0,13.0,Missed,1.0,,,0.0,v,MISS Mobley 13' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,1.0,363.0
2023-02-26,sac-vs-okc-0022200915,687.0,PT00M52.00S,4.0,1610612760.0,OKC,1631114.0,Williams,J. Williams,0.0,0.0,0.0,,0.0,,,0.0,h,SUB: Robinson-Earl FOR Jal. Williams,Substitution,,0.0,493.0
2023-02-25,mia-vs-cha-0022200904,74.0,PT06M18.00S,1.0,1610612748.0,MIA,1629639.0,Herro,T. Herro,0.0,0.0,0.0,,0.0,,,0.0,v,Herro REBOUND (Off:0 Def:2),Rebound,Unknown,1.0,62.0
2023-01-26,nyk-vs-bos-0022200730,508.0,PT06M07.00S,4.0,1610612738.0,BOS,1629684.0,Williams,G. Williams,0.0,0.0,0.0,,0.0,,,0.0,h,SUB: Williams III FOR Williams,Substitution,,0.0,389.0
2022-12-27,phx-vs-mem-0022200510,637.0,PT05M00.00S,4.0,1610612756.0,PHX,1630613.0,Washington Jr.,D. Washington Jr.,-16.0,10.0,2.0,Missed,1.0,,,0.0,v,MISS Washington Jr. 2' Driving Finger Roll Layup,Missed Shot,Driving Finger Roll Layup Shot,1.0,478.0
2023-02-10,mil-vs-lac-0022200845,94.0,PT03M35.00S,1.0,1610612749.0,MIL,204060.0,Ingles,J. Ingles,0.0,0.0,0.0,,0.0,,,0.0,v,Ingles P.FOUL (P1.T1) (L.Wood),Foul,Personal,1.0,77.0
2022-12-26,cha-vs-por-0022200504,586.0,PT07M09.00S,4.0,1610612766.0,CHA,1631109.0,Williams,M. Williams,0.0,0.0,0.0,,0.0,,,0.0,v,Williams S.FOUL (P5.T4) (B.Kennedy),Foul,Shooting,1.0,435.0
2022-10-28,cha-vs-orl-0022200071,396.0,PT05M50.00S,3.0,1610612753.0,ORL,1628976.0,Carter Jr.,W. Carter Jr.,-4.0,9.0,1.0,Made,1.0,67.0,42.0,109.0,h,Carter Jr. 1' Driving Dunk (10 PTS) (Ross 1 AST),Made Shot,Driving Dunk Shot,1.0,296.0
2022-12-07,bos-vs-phx-0022200373,533.0,PT10M41.00S,4.0,1610612756.0,PHX,1629006.0,Okogie,J. Okogie,0.0,0.0,0.0,,0.0,,,0.0,h,Okogie REBOUND (Off:4 Def:1),Rebound,Unknown,0.0,390.0
2023-03-05,sas-vs-hou-0022200967,506.0,PT00M00.00S,3.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,108.0,87.0,195.0,,End of 3rd Period (8:52 PM EST),period,end,1.0,368.0
2023-01-04,phx-vs-cle-0022200565,588.0,PT03M29.00S,4.0,1610612739.0,CLE,1628386.0,Allen,J. Allen,0.0,0.0,0.0,,0.0,,,0.0,h,Allen REBOUND (Off:0 Def:8),Rebound,Unknown,1.0,432.0
2022-10-09,por-vs-sac-0012200041,431.0,PT04M18.00S,3.0,1610612757.0,POR,203924.0,Grant,J. Grant,0.0,0.0,0.0,,0.0,85.0,70.0,155.0,v,Grant Free Throw 1 of 3 (15 PTS),Free Throw,Free Throw 1 of 3,1.0,318.0
2023-01-25,den-vs-mil-0022200723,295.0,PT01M40.00S,2.0,1610612743.0,DEN,1628971.0,Brown,B. Brown,0.0,0.0,0.0,,0.0,,,0.0,v,Brown BLOCK (1 BLK),,,1.0,229.0
2023-01-06,cle-vs-den-0022200588,82.0,PT05M42.00S,1.0,1610612739.0,CLE,1630596.0,Mobley,E. Mobley,5.0,34.0,3.0,Made,1.0,14.0,16.0,30.0,v,Mobley 3' Hook Shot (4 PTS),Made Shot,Hook Shot,1.0,62.0
2023-01-23,bos-vs-orl-0022200707,235.0,PT07M19.00S,2.0,1610612738.0,BOS,1628369.0,Tatum,J. Tatum,0.0,0.0,0.0,,0.0,,,0.0,v,Tatum REBOUND (Off:0 Def:3),Rebound,Unknown,1.0,174.0
2022-11-04,chi-vs-bos-0022200124,190.0,PT09M03.00S,2.0,1610612738.0,BOS,1627763.0,Brogdon,M. Brogdon,15.0,32.0,4.0,Made,1.0,39.0,36.0,75.0,h,Brogdon 4' Driving Layup (10 PTS),Made Shot,Driving Layup Shot,1.0,135.0
2022-11-12,atl-vs-phi-0022200188,113.0,PT03M44.00S,1.0,1610612737.0,ATL,1629631.0,Hunter,D. Hunter,2.0,116.0,12.0,Missed,1.0,,,0.0,v,MISS Hunter 12' Fadeaway Jumper,Missed Shot,Fadeaway Jump Shot,1.0,84.0
2023-03-07,gsw-vs-okc-0022200982,355.0,PT11M50.00S,3.0,1610612744.0,GSW,203110.0,Green,D. Green,-6.0,3.0,1.0,Made,1.0,68.0,66.0,134.0,v,D. Green 1' Cutting Layup Shot (7 PTS) (Curry 6 AST),Made Shot,Cutting Layup Shot,1.0,248.0
2022-09-30,mra-vs-lac-0012200002,22.0,PT10M35.00S,1.0,0.0,,1610612746.0,,,0.0,0.0,0.0,,0.0,,,0.0,h,CLIPPERS Rebound,Rebound,Normal Rebound,1.0,13.0
2023-02-26,tor-vs-cle-0022200914,262.0,PT04M11.00S,2.0,1610612761.0,TOR,1627783.0,Siakam,P. Siakam,0.0,0.0,0.0,,0.0,,,0.0,v,Siakam REBOUND (Off:2 Def:4),Rebound,Unknown,1.0,191.0
2023-03-03,orl-vs-cha-0022200946,476.0,PT01M05.00S,3.0,1610612766.0,CHA,1631121.0,McGowens,B. McGowens,168.0,210.0,27.0,Missed,1.0,,,0.0,h,MISS McGowens 27' 3PT Jump Bank Shot,Missed Shot,Jump Bank Shot,1.0,354.0
2023-02-13,nop-vs-okc-0022200864,217.0,PT07M18.00S,2.0,1610612760.0,OKC,1628983.0,Gilgeous-Alexander,S. Gilgeous-Alexander,0.0,0.0,0.0,,0.0,,,0.0,h,Gilgeous-Alexander Lost Ball Turnover (P3.T7),Turnover,Lost Ball,1.0,160.0
2023-02-10,okc-vs-por-0022200843,555.0,PT08M37.00S,4.0,1610612760.0,OKC,1628983.0,Gilgeous-Alexander,S. Gilgeous-Alexander,0.0,0.0,0.0,,0.0,112.0,107.0,219.0,v,Gilgeous-Alexander Free Throw 1 of 2 (35 PTS),Free Throw,Free Throw 1 of 2,1.0,392.0
2023-01-05,uta-vs-hou-0022200578,545.0,PT09M36.00S,4.0,1610612745.0,HOU,1630586.0,Garuba,U. Garuba,0.0,0.0,0.0,,0.0,,,0.0,h,Garuba REBOUND (Off:1 Def:3),Rebound,Unknown,1.0,399.0
2022-12-30,phx-vs-tor-0022200531,80.0,PT04M37.00S,1.0,1610612756.0,PHX,1629006.0,Okogie,J. Okogie,0.0,0.0,0.0,,0.0,,,0.0,v,SUB: Washington Jr. FOR Okogie,Substitution,,0.0,56.0
